,time,open,high,low,close,volume
3166,2021-07-13 14:00:00,145.243903251,145.243903251,144.835635047,145.114551935,3267986
3167,2021-07-13 14:15:00,145.114452357,145.114452357,144.009140876,144.87048721,4659994
3168,2021-07-13 14:30:00,144.884428076,145.273776535,144.636479825,145.263818773,2665272
3169,2021-07-13 14:45:00,145.273776535,145.363396384,144.989980343,145.054705791,2628208
3170,2021-07-13 15:00:00,145.04972691,145.453016234,144.885423852,145.448037354,2533438
3171,2021-07-13 15:15:00,145.452916657,145.462973995,145.044748029,145.209051087,2792895
3172,2021-07-13 15:30:00,145.203972629,145.343480862,145.054805368,145.164241163,2428379
3173,2021-07-13 15:45:00,145.170514552,145.363396384,144.885423852,145.323664918,3004945
3174,2021-07-13 16:00:00,145.333523101,145.363396384,144.726199252,145.064663552,5471861
3175,2021-07-13 16:15:00,145.024832507,145.457497227,144.885423852,145.024832507,1550105
3176,2021-07-13 16:30:00,145.034790268,145.064663552,144.895381613,144.905339374,163734
3177,2021-07-13 16:45:00,144.915297135,145.024832507,144.885423852,144.915297135,32974
3178,2021-07-13 17:00:00,144.945170419,144.994959224,144.935212657,144.965085941,30757
3179,2021-07-13 17:15:00,144.95512818,145.054705791,144.95512818,145.014874746,843601
3180,2021-07-13 17:30:00,145.004916985,145.064663552,144.935212657,145.034790268,17660
3181,2021-07-13 17:45:00,145.054705791,145.064663552,144.985001463,145.004916985,7423
3182,2021-07-13 18:00:00,144.994959224,145.064663552,144.935212657,145.034790268,16996
3183,2021-07-13 18:15:00,145.054705791,145.084579074,145.024832507,145.064663552,16093
3184,2021-07-13 18:30:00,145.054705791,145.14432564,145.054705791,145.114452357,6739
3185,2021-07-13 18:45:00,145.124410118,145.134367879,145.104494596,145.124410118,19166
3186,2021-07-13 19:00:00,145.094536835,145.114452357,145.054705791,145.084579074,9366
3187,2021-07-13 19:15:00,145.104494596,145.134367879,145.084579074,145.124410118,10940
3188,2021-07-13 19:30:00,145.124410118,145.124410118,145.104494596,145.104494596,10582
3189,2021-07-13 19:45:00,145.104494596,145.124410118,144.885423852,144.96010706,25904
3190,2021-07-13 20:00:00,144.925254896,144.975043702,144.785846241,144.835635047,42570
3191,2021-07-14 04:15:00,146.080355183,146.618074282,145.492847278,146.608116521,69967
3192,2021-07-14 04:30:00,146.528454432,146.777398459,146.528454432,146.608116521,16055
3193,2021-07-14 04:45:00,146.667863087,146.926764875,146.608116521,146.87697607,20050
3194,2021-07-14 05:00:00,146.857060548,146.996469203,146.827187264,146.827187264,33875
3195,2021-07-14 05:15:00,146.777398459,147.05621577,146.777398459,147.046258008,19393
3196,2021-07-14 05:30:00,147.05621577,147.165751142,146.976553681,147.026342486,15865
3197,2021-07-14 05:45:00,147.026342486,147.235455469,147.026342486,147.235455469,12958
3198,2021-07-14 06:00:00,147.255370991,147.464483974,147.255370991,147.344990841,25208
3199,2021-07-14 06:15:00,147.325075319,147.374864124,147.225497708,147.374864124,20416
3200,2021-07-14 06:30:00,147.374864124,147.374864124,147.175708903,147.364906363,13106
3201,2021-07-14 06:45:00,147.325075319,147.374864124,147.285244275,147.374864124,28133
3202,2021-07-14 07:00:00,147.33503308,147.464483974,147.255370991,147.374864124,58215
3203,2021-07-14 07:15:00,147.255370991,147.852836657,147.076131292,147.723385763,325767
3204,2021-07-14 07:30:00,147.753259046,147.852836657,147.593934868,147.852836657,137598
3205,2021-07-14 07:45:00,147.852836657,148.111738445,147.723385763,147.723385763,184696
3206,2021-07-14 08:00:00,147.773174568,148.151569489,147.733343524,147.992245312,97157
3207,2021-07-14 08:15:00,147.12582052,148.141611728,144.662370004,147.832921135,648395
3208,2021-07-14 08:30:00,147.832921135,147.842878896,147.474441735,147.525226317,162035
3209,2021-07-14 08:45:00,147.51427278,147.982287551,147.42465293,147.872752179,509623
3210,2021-07-14 09:00:00,147.872752179,147.962372029,147.603892629,147.783132329,270252
3211,2021-07-14 09:15:00,147.783132329,147.822963373,147.613850391,147.733343524,389233
3212,2021-07-14 09:30:00,147.733343524,147.773174568,144.98719217,147.42465293,324196
3213,2021-07-14 09:45:00,147.474441735,148.330809189,147.05621577,147.575413433,14608175
3214,2021-07-14 10:00:00,147.578998227,148.042034117,147.170730022,147.723385763,7692251
3215,2021-07-14 10:15:00,147.743301285,148.310893667,147.534188302,147.97232979,6881374
3216,2021-07-14 10:30:00,147.962372029,148.171485012,147.484399496,147.683554718,4441324
3217,2021-07-14 10:45:00,147.693512479,148.440344561,147.544146063,148.221273817,6393780
3218,2021-07-14 11:00:00,148.220078886,148.689288588,148.171485012,148.687695346,5137796
3219,2021-07-14 11:15:00,148.684309708,148.818739482,148.300935906,148.490133366,4866351
3220,2021-07-14 11:30:00,148.490133366,148.699246349,148.002203073,148.171285856,4292729
3221,2021-07-14 11:45:00,148.166506131,148.350625134,147.643723674,148.071907401,4281319
3222,2021-07-14 12:00:00,148.068223029,148.101780684,147.305159797,147.389800766,4275783
3223,2021-07-14 12:15:00,147.389800766,148.330809189,147.349471834,148.281119961,4296552
3224,2021-07-14 12:30:00,148.281020384,148.460260083,148.101780684,148.276041503,3310013
3225,2021-07-14 12:45:00,148.278530943,148.460260083,148.012160834,148.427299894,2241407
3226,2021-07-14 13:00:00,148.427200316,148.578060397,148.300935906,148.300935906,2237850
3227,2021-07-14 13:15:00,148.300935906,148.470217844,148.131653967,148.281020384,1650368
3228,2021-07-14 13:30:00,148.271062622,148.430287222,147.97232979,148.106759564,3324097
3229,2021-07-14 13:45:00,148.101780684,148.450202744,148.042034117,148.420528616,1903215
3230,2021-07-14 14:00:00,148.420429039,148.460260083,148.151569489,148.326925662,1678053
3231,2021-07-14 14:15:00,148.320851428,148.479179829,148.266083742,148.460260083,1785710
3232,2021-07-14 14:30:00,148.459264307,148.778908438,148.415450158,148.619584261,3000086
3233,2021-07-14 14:45:00,148.619584261,148.828697243,148.480175605,148.579753216,2394926
3234,2021-07-14 15:00:00,148.569795455,148.70920411,148.500091128,148.681322379,1939940
3235,2021-07-14 15:15:00,148.683513087,148.928274854,148.619584261,148.63959936,3372517
3236,2021-07-14 15:30:00,148.639499783,148.878486049,148.330809189,148.76964772,3993063
3237,2021-07-14 15:45:00,148.77592111,148.938232615,148.539922172,148.539922172,4145409
3238,2021-07-14 16:00:00,148.544901052,148.838655005,148.191400534,148.579753216,9052439
3239,2021-07-14 16:15:00,148.52000665,148.619584261,148.470217844,148.470217844,1145005
3240,2021-07-14 16:30:00,148.450302322,148.559837694,148.390555756,148.460260083,3164512
3241,2021-07-14 16:45:00,148.510048889,148.599668738,148.460359661,148.599668738,84388
3242,2021-07-14 17:00:00,148.569795455,148.689288588,148.569795455,148.629542022,60953
3243,2021-07-14 17:15:00,148.669373066,148.79882396,148.649457544,148.719161871,41033
3244,2021-07-14 17:30:00,148.719161871,148.808781721,148.52000665,148.768950677,438063
3245,2021-07-14 17:45:00,148.768950677,148.868528288,148.768950677,148.848612766,50915
3246,2021-07-14 18:00:00,148.858570527,148.908359332,148.739077394,148.79882396,44716
3247,2021-07-14 18:15:00,148.778908438,148.778908438,148.669373066,148.689388166,19714
3248,2021-07-14 18:30:00,148.699246349,148.788866199,148.639499783,148.679330827,31121
3249,2021-07-14 18:45:00,148.679330827,148.758992916,148.669373066,148.758992916,30940
3250,2021-07-14 19:00:00,148.758992916,148.858570527,148.758992916,148.858570527,32071
3251,2021-07-14 19:15:00,148.858570527,148.868528288,148.818739482,148.818739482,11497
3252,2021-07-14 19:30:00,148.818739482,148.868528288,148.79882396,148.838655005,14001
3253,2021-07-14 19:45:00,148.848612766,148.88844381,148.818739482,148.858570527,15408
3254,2021-07-14 20:00:00,148.858570527,148.878486049,148.798923538,148.878486049,41567
3255,2021-07-15 04:15:00,149.037810226,149.266838731,149.037810226,149.217049926,36053
3256,2021-07-15 04:30:00,149.217049926,149.266838731,149.167261121,149.266838731,11287
3257,2021-07-15 04:45:00,149.266838731,149.266838731,148.878486049,149.266838731,14324
3258,2021-07-15 05:00:00,149.246923209,149.316627537,149.177218882,149.316627537,19352
3259,2021-07-15 05:15:00,149.316627537,149.366416342,149.236965448,149.246923209,17655
3260,2021-07-15 05:30:00,149.236965448,149.236965448,149.147345598,149.167261121,11096
3261,2021-07-15 05:45:00,149.117472315,149.177218882,149.017894704,149.177218882,12308
3262,2021-07-15 06:00:00,149.127430076,149.236965448,149.127430076,149.236965448,5655
3263,2021-07-15 06:15:00,149.207092165,149.217049926,148.868528288,148.88844381,16813
3264,2021-07-15 06:30:00,148.88844381,148.88844381,148.719161871,148.768950677,6458
3265,2021-07-15 06:45:00,148.719161871,148.878486049,148.589710977,148.868528288,9637
3266,2021-07-15 07:00:00,148.958148138,149.047767987,148.768950677,148.768950677,10223
3267,2021-07-15 07:15:00,148.768950677,148.958148138,148.52000665,148.639499783,83811
3268,2021-07-15 07:30:00,148.639499783,148.659415305,148.201358295,148.370640233,105733
3269,2021-07-15 07:45:00,148.350724711,148.440344561,148.2511471,148.390555756,82297
3270,2021-07-15 08:00:00,148.390555756,148.669373066,148.350724711,148.599668738,69559
3271,2021-07-15 08:15:00,148.52000665,148.868528288,148.149577937,148.470217844,405389
3272,2021-07-15 08:30:00,148.470217844,148.689288588,148.450302322,148.609626499,87046
3273,2021-07-15 08:45:00,148.569795455,148.928274854,148.549879933,148.918317093,196886
3274,2021-07-15 09:00:00,148.908359332,148.938232615,148.639499783,148.669373066,152098
3275,2021-07-15 09:15:00,148.689288588,148.938232615,148.639499783,148.868627865,169337
3276,2021-07-15 09:30:00,148.868528288,148.908359332,148.569795455,148.619584261,199711
3277,2021-07-15 09:45:00,148.609626499,148.878486049,147.494357257,148.071907401,9449782
3278,2021-07-15 10:00:00,148.071907401,149.366416342,147.992245312,149.142366718,8880563
3279,2021-07-15 10:15:00,149.147345598,149.167261121,148.529964411,148.815652576,5212154
3280,2021-07-15 10:30:00,148.813760602,148.938232615,147.832921135,148.121696206,5592284
3281,2021-07-15 10:45:00,148.131653967,148.629542022,147.794285021,147.798068971,4151121
3282,2021-07-15 11:00:00,147.793189668,147.932498745,147.285244275,147.559082705,5587036
3283,2021-07-15 11:15:00,147.564061585,147.753259046,147.170730022,147.713428001,4682842
3284,2021-07-15 11:30:00,147.70347024,148.106759564,147.653681435,147.97232979,2863473
3285,2021-07-15 11:45:00,147.97232979,148.2511471,147.822963373,147.867773298,2709098
3286,2021-07-15 12:00:00,147.862794418,148.002203073,147.354948602,147.504315019,2915815
3287,2021-07-15 12:15:00,147.494357257,147.524230541,146.926764875,147.046258008,4060605
3288,2021-07-15 12:30:00,147.046258008,147.403642054,146.807271742,147.374864124,2856353
3289,2021-07-15 12:45:00,147.364906363,147.613850391,147.016384725,147.493062749,2336166
3290,2021-07-15 13:00:00,147.489378377,147.504315019,147.215539947,147.275386091,1830536
3291,2021-07-15 13:15:00,147.275286514,147.394779647,147.125920097,147.185567086,1640812
3292,2021-07-15 13:30:00,147.195624425,147.454526213,147.076131292,147.275286514,2177688
3293,2021-07-15 13:45:00,147.277178488,147.279568351,146.722630773,146.905554844,2664103
3294,2021-07-15 14:00:00,146.897688213,147.006426964,146.468707865,146.69275749,2727626
3295,2021-07-15 14:15:00,146.69275749,147.225497708,146.657905326,147.134882082,2902881
3296,2021-07-15 14:30:00,147.130898978,147.384821885,147.036300247,147.171427065,2099397
3297,2021-07-15 14:45:00,147.165751142,147.245512808,146.757482937,146.847102787,1745204
3298,2021-07-15 15:00:00,146.847102787,147.374864124,146.69773637,147.364906363,2453433
3299,2021-07-15 15:15:00,147.369885244,147.554103824,147.285244275,147.403144166,2390585
3300,2021-07-15 15:30:00,147.404737408,147.593934868,147.33503308,147.464483974,2173712
3301,2021-07-15 15:45:00,147.474342158,147.902625462,147.434610691,147.533192526,3906343
3302,2021-07-15 16:00:00,147.526421248,147.872752179,147.526421248,147.852836657,5674172
3303,2021-07-15 16:15:00,147.852836657,147.852836657,147.723385763,147.763216807,1690559
3304,2021-07-15 16:30:00,147.763216807,147.79309009,147.633765913,147.723385763,37728
3305,2021-07-15 16:45:00,147.653681435,147.852836657,147.643723674,147.663639196,31557
3306,2021-07-15 17:00:00,147.653681435,147.852836657,147.643723674,147.663639196,30498
3307,2021-07-15 17:15:00,147.673596957,147.723385763,147.673596957,147.723385763,2657287
3308,2021-07-15 17:30:00,147.683554718,147.743301285,147.673596957,147.713428001,6597
3309,2021-07-15 17:45:00,147.713428001,147.72348534,147.673596957,147.673596957,12227
3310,2021-07-15 18:00:00,147.673596957,147.713428001,147.653681435,147.673596957,11569
3311,2021-07-15 18:15:00,147.673596957,147.743301285,147.663639196,147.723385763,10320
3312,2021-07-15 18:30:00,147.743301285,147.79309009,147.723385763,147.743301285,5994
3313,2021-07-15 18:45:00,147.70347024,147.70347024,147.564061585,147.574019346,15047
3314,2021-07-15 19:00:00,147.598913749,147.673596957,147.598913749,147.673596957,14680
3315,2021-07-15 19:15:00,147.683554718,147.70347024,147.643723674,147.683554718,7454
3316,2021-07-15 19:30:00,147.683554718,147.683554718,147.663639196,147.663639196,6094
3317,2021-07-15 19:45:00,147.663639196,147.663639196,147.633765913,147.633765913,12168
3318,2021-07-15 20:00:00,147.633765913,147.673596957,147.42465293,147.444568452,30471
3319,2021-07-16 04:15:00,147.713428001,147.723385763,147.474441735,147.723385763,6694
3320,2021-07-16 04:30:00,147.653681435,147.693512479,147.643723674,147.643723674,1232
3321,2021-07-16 04:45:00,147.643723674,147.663639196,147.583977107,147.593934868,2747
3322,2021-07-16 05:00:00,147.593934868,147.723385763,147.593934868,147.723385763,4368
3323,2021-07-16 05:15:00,147.753259046,147.773174568,147.70347024,147.773174568,14694
3324,2021-07-16 05:30:00,147.803047851,147.803047851,147.683554718,147.723385763,6008
3325,2021-07-16 05:45:00,147.723385763,147.773174568,147.673596957,147.733343524,1791
3326,2021-07-16 06:00:00,147.693512479,147.713428001,147.693512479,147.713428001,879
3327,2021-07-16 06:15:00,147.723385763,147.822963373,147.574019346,147.574019346,5763
3328,2021-07-16 06:30:00,147.603892629,147.613850391,147.574019346,147.613850391,1247
3329,2021-07-16 07:00:00,147.743301285,148.151569489,147.743301285,148.071907401,31122
3330,2021-07-16 07:15:00,148.022118595,148.2511471,147.982287551,148.181442773,64926
3331,2021-07-16 07:30:00,148.191400534,148.221273817,148.002203073,148.042034117,24973
3332,2021-07-16 07:45:00,148.051991878,148.081865162,148.012160834,148.042034117,19089
3333,2021-07-16 08:00:00,148.022118595,148.261104861,148.012160834,148.151569489,43643
3334,2021-07-16 08:15:00,148.071807823,148.330809189,147.48340372,148.320851428,256700
3335,2021-07-16 08:30:00,148.330809189,148.390555756,148.290978145,148.290978145,100833
3336,2021-07-16 08:45:00,148.330809189,148.380597994,148.171485012,148.34076695,118828
3337,2021-07-16 09:00:00,148.330809189,148.360682472,148.231231578,148.231231578,60799
3338,2021-07-16 09:15:00,148.241189339,148.320851428,148.081865162,148.181442773,89779
3339,2021-07-16 09:30:00,148.171485012,148.599668738,147.753259046,147.912583223,436968
3340,2021-07-16 09:45:00,147.832921135,149.127430076,147.832921135,148.330809189,9513388
3341,2021-07-16 10:00:00,148.325830308,148.679330827,148.101780684,148.370640233,4751752
3342,2021-07-16 10:15:00,148.370640233,148.689288588,148.002203073,148.271062622,4502235
3343,2021-07-16 10:30:00,148.281020384,148.480076028,147.574019346,147.648702554,3840062
3344,2021-07-16 10:45:00,147.643723674,147.992245312,147.554103824,147.862794418,3185420
3345,2021-07-16 11:00:00,147.852836657,148.281020384,147.694607833,147.974321342,2746958
3346,2021-07-16 11:15:00,147.982287551,148.076886281,147.374864124,147.379843005,2699611
3347,2021-07-16 11:30:00,147.384821885,147.464483974,146.837145026,146.896891592,3470303
3348,2021-07-16 11:45:00,146.896891592,147.145835619,146.568285476,146.637989804,4982538
3349,2021-07-16 12:00:00,146.662884206,147.026342486,146.438834582,146.712673012,2582404
3350,2021-07-16 12:15:00,146.717651892,147.225497708,146.702715251,147.1508145,1969621
3351,2021-07-16 12:30:00,147.145835619,147.252284085,146.737567415,146.886933831,1944348
3352,2021-07-16 12:45:00,146.877971846,146.956638159,146.717651892,146.901870473,1410968
3353,2021-07-16 13:00:00,146.896891592,147.167344383,146.867018309,147.076131292,1693604
3354,2021-07-16 13:15:00,147.076131292,147.444568452,147.026442064,147.32796307,1797115
3355,2021-07-16 13:30:00,147.325075319,147.554103824,147.205681763,147.24043435,1691130
3356,2021-07-16 13:45:00,147.24043435,147.295202036,147.006426964,147.076131292,1326130
3357,2021-07-16 14:00:00,147.071152411,147.275286514,147.006526542,147.05621577,1351553
3358,2021-07-16 14:15:00,147.05621577,147.06119465,146.687778609,146.745234891,1616964
3359,2021-07-16 14:30:00,146.747525176,146.965002678,146.657905326,146.667066466,1427695
3360,2021-07-16 14:45:00,146.662884206,146.807271742,146.408961299,146.463728985,1901092
3361,2021-07-16 15:00:00,146.468707865,146.516704274,145.841368917,145.916052125,3686120
3362,2021-07-16 15:15:00,145.916052125,145.921031005,145.263818773,145.848837237,4543338
3363,2021-07-16 15:30:00,145.859890352,146.010650855,145.453016234,145.5327779,3329092
3364,2021-07-16 15:45:00,145.542636084,145.711918022,145.343480862,145.552593845,3664721
3365,2021-07-16 16:00:00,145.557572726,145.901115483,145.393269668,145.771664589,6252078
3366,2021-07-16 16:15:00,145.771664589,146.754495609,145.443058473,145.532678323,1349680
3367,2021-07-16 16:30:00,145.532678323,145.771664589,145.492847278,145.582467128,184293
3368,2021-07-16 16:45:00,145.582467128,145.582467128,145.492847278,145.512762801,567384
3369,2021-07-16 17:00:00,145.512762801,145.572509367,145.433100712,145.572509367,3336836
3370,2021-07-16 17:15:00,145.532678323,145.771664589,145.492847278,145.492847278,68252
3371,2021-07-16 17:30:00,145.482889517,145.492847278,145.41318519,145.433100712,25560
3372,2021-07-16 17:45:00,145.423142951,145.462973995,145.383311907,145.443058473,14926
3373,2021-07-16 18:00:00,145.41318519,145.462973995,145.383311907,145.393269668,20822
3374,2021-07-16 18:15:00,145.403227429,145.41318519,145.383311907,145.393269668,16317
3375,2021-07-16 18:30:00,145.41318519,145.423142951,145.383311907,145.403227429,20474
3376,2021-07-16 18:45:00,145.41318519,145.423142951,145.383311907,145.383311907,10962
3377,2021-07-16 19:00:00,145.393269668,145.393269668,145.303649818,145.32356534,11465
3378,2021-07-16 19:15:00,145.293692057,145.313607579,145.23394549,145.23394549,20534
3379,2021-07-16 19:30:00,145.243903251,145.253861012,145.194114446,145.23394549,17293
3380,2021-07-16 19:45:00,145.253861012,145.32356534,145.23394549,145.273776535,30027
3381,2021-07-16 20:00:00,145.263818773,145.303649818,145.223987729,145.303649818,37029
3382,2021-07-19 04:15:00,145.23394549,145.23394549,144.636479825,145.064663552,54176
3383,2021-07-19 04:30:00,145.074621313,145.174198924,145.064663552,145.074621313,14609
3384,2021-07-19 04:45:00,145.064663552,145.064663552,144.68626863,144.77588848,17181
3385,2021-07-19 05:00:00,144.696226391,144.696226391,144.337746992,144.507028931,32215
3386,2021-07-19 05:15:00,144.487113408,144.835635047,144.417409081,144.586691019,23089
3387,2021-07-19 05:30:00,144.526944453,144.785846241,144.467197886,144.467197886,23495
3388,2021-07-19 05:45:00,144.417409081,144.785846241,144.337746992,144.68626863,31638
3389,2021-07-19 06:00:00,144.696226391,144.77588848,144.586691019,144.626522064,5769
3390,2021-07-19 06:15:00,144.726099675,144.726099675,144.437324603,144.467197886,17926
3391,2021-07-19 06:30:00,144.49707117,144.736057436,144.447282364,144.706184152,14843
3392,2021-07-19 06:45:00,144.726099675,144.726099675,144.437324603,144.447282364,7317
3393,2021-07-19 07:00:00,144.526944453,144.676310869,144.477155647,144.606606542,15111
3394,2021-07-19 07:15:00,144.556817736,144.676310869,142.933702678,143.292182078,410954
3395,2021-07-19 07:30:00,143.292182078,143.580957149,142.913787156,142.913787156,186814
3396,2021-07-19 07:45:00,142.903829395,143.162731184,142.694716412,142.76442074,238127
3397,2021-07-19 08:00:00,142.744505218,143.212519989,142.694716412,143.083069095,181772
3398,2021-07-19 08:15:00,143.073111334,145.408206309,142.744505218,143.192604467,628121
3399,2021-07-19 08:30:00,143.22247775,143.491337299,142.893871634,143.391759689,318237
3400,2021-07-19 08:45:00,143.3120976,143.491337299,143.142815661,143.461464016,208591
3401,2021-07-19 09:00:00,143.441548494,143.77015461,143.142815661,143.40171745,266240
3402,2021-07-19 09:15:00,143.391759689,143.441548494,142.694716412,143.053195812,278575
3403,2021-07-19 09:30:00,143.053195812,143.292182078,142.784336262,143.142815661,296007
3404,2021-07-19 09:45:00,143.142815661,143.461464016,141.967799853,143.023422106,12928138
3405,2021-07-19 10:00:00,143.033280289,143.202562228,141.420122993,141.445017396,8059805
3406,2021-07-19 10:15:00,141.449996276,141.947884331,141.161221205,141.220967771,7406691
3407,2021-07-19 10:30:00,141.230925532,141.808475675,141.071601355,141.798517914,6205211
3408,2021-07-19 10:45:00,141.803496795,142.161976194,141.360376426,142.027546419,4697517
3409,2021-07-19 11:00:00,142.027546419,142.445772385,141.878180003,142.427250949,3979969
3410,2021-07-19 11:15:00,142.435814624,142.983491484,142.246617163,142.644927607,3732277
3411,2021-07-19 11:30:00,142.635467734,142.883913873,142.425856863,142.595039224,2741694
3412,2021-07-19 11:45:00,142.595138801,143.341970883,142.545349996,143.260118087,4187908
3413,2021-07-19 12:00:00,143.262209217,143.322055361,142.734547457,142.750181142,2872547
3414,2021-07-19 12:15:00,142.734547457,142.801164878,142.196828358,142.40265528,2801886
3415,2021-07-19 12:30:00,142.39598358,142.754462979,142.281469327,142.303973867,2327015
3416,2021-07-19 12:45:00,142.296405969,142.445772385,141.649151498,141.697446639,3027652
3417,2021-07-19 13:00:00,141.688982542,141.798517914,141.415144112,141.481661956,2844379
3418,2021-07-19 13:15:00,141.479869559,141.688982542,141.325524263,141.420122993,2728190
3419,2021-07-19 13:30:00,141.415144112,141.619278215,141.131347921,141.191094488,2405893
3420,2021-07-19 13:45:00,141.181136727,141.600358469,141.101474638,141.529658365,2776425
3421,2021-07-19 14:00:00,141.53443809,141.679024781,141.280714338,141.30062986,2358107
3422,2021-07-19 14:15:00,141.30062986,141.75241348,141.280714338,141.679024781,2236472
3423,2021-07-19 14:30:00,141.688982542,141.947884331,141.569489409,141.927968808,2101213
3424,2021-07-19 14:45:00,141.927968808,141.977757614,141.340460904,141.440038515,2307739
3425,2021-07-19 15:00:00,141.440038515,141.778502814,141.39024971,141.534637245,1872027
3426,2021-07-19 15:15:00,141.529658365,141.977757614,141.494806201,141.786867334,2583446
3427,2021-07-19 15:30:00,141.788560153,141.82868993,141.260798815,141.265777696,3196404
3428,2021-07-19 15:45:00,141.270756577,141.639193737,141.161221205,141.360376426,3625684
3429,2021-07-19 16:00:00,141.370334187,141.957842092,141.173369673,141.927968808,7529429
3430,2021-07-19 16:15:00,141.84830672,142.12712403,141.66906702,141.918011047,3166232
3431,2021-07-19 16:30:00,141.918011047,142.087292986,141.84830672,142.067377464,554743
3432,2021-07-19 16:45:00,142.057419703,142.226701641,141.84830672,142.166955075,940671
3433,2021-07-19 17:00:00,142.156997314,142.585081463,141.84830672,142.505518952,2922833
3434,2021-07-19 17:15:00,142.445772385,142.535392235,142.405941341,142.406040918,34448
3435,2021-07-19 17:30:00,142.415899102,142.495561191,142.415899102,142.495561191,36031
3436,2021-07-19 17:45:00,142.465687907,142.495561191,142.445772385,142.455829724,23189
3437,2021-07-19 18:00:00,142.485603429,142.595138801,142.485603429,142.565265518,28419
3438,2021-07-19 18:15:00,142.545349996,142.565265518,142.495561191,142.535392235,23728
3439,2021-07-19 18:30:00,142.515476713,142.535392235,142.445772385,142.445772385,29623
3440,2021-07-19 18:45:00,142.455730146,142.475645668,142.445772385,142.475645668,12992
3441,2021-07-19 19:00:00,142.455730146,142.475645668,142.445772385,142.465687907,24698
3442,2021-07-19 19:15:00,142.455730146,142.505518952,142.445772385,142.465687907,10198
3443,2021-07-19 19:30:00,142.475645668,142.485603429,142.455730146,142.485603429,6729
3444,2021-07-19 19:45:00,142.485603429,142.485603429,142.455730146,142.475645668,9736
3445,2021-07-19 20:00:00,142.475645668,142.575223279,142.445772385,142.575223279,42670
3446,2021-07-20 04:15:00,142.694716412,142.993449245,142.39598358,142.555307757,28321
3447,2021-07-20 04:30:00,142.67480089,142.694716412,142.386025819,142.39598358,24036
3448,2021-07-20 04:45:00,142.465687907,142.575223279,142.465687907,142.565265518,3460
3449,2021-07-20 05:00:00,142.545349996,142.545349996,142.475645668,142.475645668,3233
3450,2021-07-20 05:15:00,142.495561191,142.565265518,142.495561191,142.545349996,2974
3451,2021-07-20 05:30:00,142.525434474,142.545349996,142.525434474,142.545349996,1192
3452,2021-07-20 05:45:00,142.58518104,142.684758651,142.495561191,142.495561191,6864
3453,2021-07-20 06:00:00,142.485603429,142.485603429,142.147039552,142.316321491,10336
3454,2021-07-20 06:15:00,142.296405969,142.644927607,142.286448208,142.644927607,3428
3455,2021-07-20 06:30:00,142.565265518,142.694716412,142.545349996,142.644927607,6652
3456,2021-07-20 06:45:00,142.654885368,142.94366044,142.58518104,142.923744917,13396
3457,2021-07-20 07:00:00,142.883913873,143.04323805,142.58518104,143.04323805,12211
3458,2021-07-20 07:15:00,143.023322528,143.192604467,142.804251784,142.973533723,95250
3459,2021-07-20 07:30:00,142.973533723,143.073111334,142.85404059,142.94366044,46943
3460,2021-07-20 07:45:00,142.973533723,142.993449245,142.834125068,142.923744917,34821
3461,2021-07-20 08:00:00,142.893871634,142.993449245,142.694716412,142.94366044,34945
3462,2021-07-20 08:15:00,142.953618201,143.192604467,142.724589696,142.993449245,355239
3463,2021-07-20 08:30:00,143.003407006,143.053195812,142.913787156,142.913787156,74477
3464,2021-07-20 08:45:00,142.903829395,142.94366044,142.704674173,142.774378501,115036
3465,2021-07-20 09:00:00,142.734547457,142.923744917,142.625012085,142.893871634,142293
3466,2021-07-20 09:15:00,142.893871634,142.993449245,142.644927607,142.694716412,154666
3467,2021-07-20 09:30:00,142.714631935,143.04323805,142.39598358,142.883913873,197994
3468,2021-07-20 09:45:00,142.85404059,143.421632972,142.356152535,142.933702678,7631916
3469,2021-07-20 10:00:00,142.933702678,143.705429163,142.844082829,143.610830433,5959156
3470,2021-07-20 10:15:00,143.610830433,143.730323566,143.192604467,143.725344685,4474834
3471,2021-07-20 10:30:00,143.730223988,144.276606339,143.516231702,143.909563265,4589719
3472,2021-07-20 10:45:00,143.914542146,144.118676248,143.740281327,144.039014159,2906503
3473,2021-07-20 11:00:00,144.029056398,144.636479825,143.919521026,144.546859975,3328798
3474,2021-07-20 11:15:00,144.546859975,144.59664878,144.302894828,144.516986692,2636460
3475,2021-07-20 11:30:00,144.516090493,144.586691019,144.357662514,144.449074761,1974694
3476,2021-07-20 11:45:00,144.452261245,144.815719524,144.397493559,144.803272323,2110528
3477,2021-07-20 12:00:00,144.801181193,145.044748029,144.59664878,145.014974324,2217657
3478,2021-07-20 12:15:00,145.024832507,145.154283401,144.925254896,145.075417934,1879700
3479,2021-07-20 12:30:00,145.079600193,145.348459743,144.965085941,145.32356534,1883240
3480,2021-07-20 12:45:00,145.333523101,145.682044739,145.333523101,145.617319292,2976969
3481,2021-07-20 13:00:00,145.619808732,146.080355183,145.592424889,146.080355183,2526293
3482,2021-07-20 13:15:00,146.080355183,146.15005951,145.572509367,145.910973667,2954460
3483,2021-07-20 13:30:00,145.911073244,146.269552643,145.861284439,146.259594882,2471790
3484,2021-07-20 13:45:00,146.259594882,146.478366894,146.169975033,146.201441558,2487394
3485,2021-07-20 14:00:00,146.209806077,146.448792343,146.120186227,146.130143988,2172173
3486,2021-07-20 14:15:00,146.131139764,146.179932794,145.921031005,146.14508063,2570896
